Numero de entrada en el vocabulario,palabra,Positiva,Negativa,Frecuencia_Total
3064,skipping,6.0,1.0,7.0
3065,feedback,2.0,1.0,3.0
3066,updating,2.0,0.0,2.0
3067,microschc,1.0,0.0,1.0
3068,moneys,2.0,0.0,2.0
3069,cubieboard,1.0,0.0,1.0
3070,anydvd,1.0,0.0,1.0
3071,wifes,41.0,5.0,46.0
3072,probably,62.0,16.0,78.0
3073,turned,17.0,8.0,25.0
3074,tough,3.0,1.0,4.0
3075,number,46.0,9.0,55.0
3076,crammed,2.0,1.0,3.0
3077,main,15.0,0.0,15.0
3078,minimum,14.0,3.0,17.0
3079,limits,4.0,0.0,4.0
3080,enterprise,0.0,1.0,1.0
3081,fastreal,1.0,0.0,1.0
3082,casesupdate,1.0,0.0,1.0
3083,samsungkingston,1.0,0.0,1.0
3084,raw,11.0,4.0,15.0
3085,adaptorsthat,1.0,0.0,1.0
3086,comings,1.0,0.0,1.0
3087,fuss,3.0,1.0,4.0
3088,items,35.0,12.0,47.0
3089,tiempo,1.0,0.0,1.0
3090,nowp,1.0,0.0,1.0
3091,hopelessly,1.0,0.0,1.0
3092,gtn,1.0,0.0,1.0
3093,frustratedfrom,0.0,1.0,1.0
3094,trash,1.0,2.0,3.0
3095,ssuch,1.0,0.0,1.0
3096,phonewith,1.0,0.0,1.0
3097,htestw,3.0,3.0,6.0
3098,cancelled,1.0,1.0,2.0
3099,looney,1.0,0.0,1.0
3100,tradeoff,1.0,0.0,1.0
3101,ever,114.0,16.0,130.0
3102,florida,1.0,0.0,1.0
3103,environmentally,2.0,0.0,2.0
3104,setting,8.0,2.0,10.0
3105,www,1.0,0.0,1.0
3106,youprosvery,0.0,1.0,1.0
3107,asneeded,1.0,0.0,1.0
3108,playeronce,0.0,1.0,1.0
3109,sdsdqygua,1.0,0.0,1.0
3110,successfully,4.0,4.0,8.0
3111,notify,1.0,0.0,1.0
3112,stash,1.0,0.0,1.0
3113,lakes,1.0,0.0,1.0
3114,reviewercontacted,1.0,0.0,1.0
3115,dumb,3.0,0.0,3.0
3116,longevity,0.0,3.0,3.0
3117,gutenberg,1.0,0.0,1.0
3118,lucky,2.0,3.0,5.0
3119,sprung,1.0,0.0,1.0
3120,enoughand,1.0,0.0,1.0
3121,overnight,2.0,1.0,3.0
3122,destroyed,0.0,1.0,1.0
3123,addingdeletingmoving,1.0,0.0,1.0
3124,videogreat,1.0,0.0,1.0
3125,yetdecember,0.0,1.0,1.0
3126,practice,3.0,1.0,4.0
3127,sandiscs,0.0,1.0,1.0
3128,failuresas,1.0,0.0,1.0
3129,highpriced,1.0,0.0,1.0
3130,patiently,3.0,0.0,3.0
3131,cons,2.0,0.0,2.0
3132,dies,4.0,2.0,6.0
3133,cycles,2.0,0.0,2.0
3134,videothe,1.0,0.0,1.0
3135,phoneprosadequate,1.0,0.0,1.0
3136,sandick,1.0,0.0,1.0
3137,grabbed,3.0,0.0,3.0
3138,becauseive,1.0,0.0,1.0
3139,adventuresthis,1.0,0.0,1.0
3140,secondary,1.0,0.0,1.0
3141,tablet,484.0,19.0,503.0
3142,competitors,2.0,1.0,3.0
3143,latest,12.0,2.0,14.0
3144,amazonconits,0.0,1.0,1.0
3145,cmeras,1.0,0.0,1.0
3146,permits,1.0,0.0,1.0
3147,virtual,5.0,0.0,5.0
3148,fathers,1.0,0.0,1.0
3149,typing,2.0,0.0,2.0
3150,tl,1.0,0.0,1.0
3151,purchasedthe,1.0,0.0,1.0
3152,management,5.0,1.0,6.0
3153,bnever,1.0,0.0,1.0
3154,issuesmy,1.0,0.0,1.0
3155,sizeformat,1.0,0.0,1.0
3156,varied,2.0,0.0,2.0
3157,brick,2.0,0.0,2.0
3158,dropbox,6.0,5.0,11.0
3159,frustrate,0.0,1.0,1.0
3160,bloatware,3.0,0.0,3.0
3161,dory,1.0,0.0,1.0
3162,elsekeep,1.0,0.0,1.0
3163,situationother,1.0,0.0,1.0
3164,meet,9.0,2.0,11.0
3165,farplenty,1.0,0.0,1.0
3166,errorsandisks,0.0,1.0,1.0
3167,desk,7.0,0.0,7.0
3168,hicap,1.0,0.0,1.0
3169,scripts,1.0,0.0,1.0
3170,filled,28.0,4.0,32.0
3171,itunes,12.0,0.0,12.0
3172,fasterthe,1.0,0.0,1.0
3173,saving,17.0,3.0,20.0
3174,numero,1.0,0.0,1.0
3175,tablets,70.0,4.0,74.0
3176,studiowould,1.0,0.0,1.0
3177,loaded,46.0,4.0,50.0
3178,nowwell,1.0,0.0,1.0
3179,stop,15.0,10.0,25.0
3180,blow,3.0,1.0,4.0
3181,pureview,1.0,0.0,1.0
3182,spaceit,1.0,0.0,1.0
3183,erase,7.0,1.0,8.0
3184,rokuim,1.0,0.0,1.0
3185,twice,11.0,8.0,19.0
3186,excellence,1.0,0.0,1.0
3187,shoots,5.0,1.0,6.0
3188,resilient,1.0,0.0,1.0
3189,sk,1.0,0.0,1.0
3190,keep,101.0,17.0,118.0
3191,years,79.0,14.0,93.0
3192,gut,0.0,1.0,1.0
3193,unbelievable,6.0,0.0,6.0
3194,didntbad,0.0,1.0,1.0
3195,computervery,1.0,0.0,1.0
3196,appendage,1.0,0.0,1.0
3197,arise,3.0,2.0,5.0
3198,moments,3.0,0.0,3.0
3199,gigas,1.0,0.0,1.0
3200,dealespecially,1.0,0.0,1.0
3201,sie,1.0,0.0,1.0
3202,abuse,3.0,1.0,4.0
3203,wrongthe,0.0,1.0,1.0
3204,lc,0.0,1.0,1.0
3205,solo,1.0,0.0,1.0
3206,outer,1.0,1.0,2.0
3207,ratei,0.0,1.0,1.0
3208,adware,1.0,0.0,1.0
3209,nuvo,1.0,0.0,1.0
3210,weorks,1.0,0.0,1.0
3211,ripeto,1.0,0.0,1.0
3212,sayim,1.0,0.0,1.0
3213,supposed,71.0,7.0,78.0
3214,groundthe,1.0,0.0,1.0
3215,fine,279.0,63.0,342.0
3216,diminishing,1.0,0.0,1.0
3217,google,22.0,13.0,35.0
3218,wiping,0.0,1.0,1.0
3219,brainerthe,1.0,0.0,1.0
3220,worthsempre,1.0,0.0,1.0
3221,caching,1.0,0.0,1.0
3222,frequently,5.0,5.0,10.0
3223,chose,14.0,3.0,17.0
3224,futurenothing,1.0,0.0,1.0
3225,sim,2.0,1.0,3.0
3226,pixelcamera,1.0,0.0,1.0
3227,adapter,387.0,41.0,428.0
3228,sero,2.0,0.0,2.0
3229,folder,10.0,2.0,12.0
3230,knowingly,0.0,1.0,1.0
3231,insert,21.0,4.0,25.0
3232,writing,54.0,17.0,71.0
3233,gwh,1.0,0.0,1.0
3234,dose,1.0,0.0,1.0
3235,patience,1.0,0.0,1.0
3236,thisi,1.0,0.0,1.0
3237,pvery,1.0,0.0,1.0
3238,steps,1.0,0.0,1.0
3239,graet,1.0,0.0,1.0
3240,anybody,6.0,1.0,7.0
3241,mileage,2.0,0.0,2.0
3242,hiccupthe,0.0,1.0,1.0
3243,ready,29.0,3.0,32.0
3244,encrypting,1.0,0.0,1.0
3245,microsdusb,1.0,0.0,1.0
3246,doid,1.0,0.0,1.0
3247,rocket,2.0,0.0,2.0
3248,pls,1.0,0.0,1.0
3249,pain,3.0,3.0,6.0
3250,sansa,24.0,0.0,24.0
3251,probkem,1.0,0.0,1.0
3252,surprises,1.0,0.0,1.0
3253,videosshots,1.0,0.0,1.0
3254,structure,2.0,1.0,3.0
3255,defined,0.0,1.0,1.0
3256,solves,2.0,0.0,2.0
3257,sghim,1.0,0.0,1.0
3258,ttd,1.0,0.0,1.0
3259,waitsno,1.0,0.0,1.0
3260,noiseisolating,1.0,0.0,1.0
3261,thati,1.0,0.0,1.0
3262,kyocera,0.0,1.0,1.0
3263,accord,1.0,0.0,1.0
3264,achieve,3.0,1.0,4.0
3265,incompatibility,0.0,1.0,1.0
3266,forms,0.0,1.0,1.0
3267,competitive,4.0,0.0,4.0
3268,imagine,13.0,0.0,13.0
3269,metabl,1.0,0.0,1.0
3270,mbsmeanwhile,0.0,1.0,1.0
3271,pronow,1.0,0.0,1.0
3272,dunk,1.0,0.0,1.0
3273,storagei,3.0,0.0,3.0
3274,functioning,5.0,2.0,7.0
3275,timethank,1.0,0.0,1.0
3276,charmawesome,1.0,0.0,1.0
3277,dissatisfied,0.0,1.0,1.0
3278,generation,7.0,2.0,9.0
3279,jcn,1.0,0.0,1.0
3280,landfills,1.0,0.0,1.0
3281,comfortable,1.0,0.0,1.0
3282,direct,7.0,2.0,9.0
3283,imho,3.0,0.0,3.0
3284,personally,8.0,0.0,8.0
3285,frombig,0.0,1.0,1.0
3286,lsw,1.0,0.0,1.0
3287,completar,1.0,0.0,1.0
3288,claimpicture,1.0,0.0,1.0
3289,articleso,1.0,0.0,1.0
3290,seasons,4.0,0.0,4.0
3291,in,2.0,2.0,4.0
3292,prdoduct,1.0,0.0,1.0
3293,periodfew,1.0,0.0,1.0
3294,acheive,0.0,1.0,1.0
3295,usage,12.0,7.0,19.0
3296,assist,0.0,1.0,1.0
3297,docsthe,0.0,1.0,1.0
3298,republic,1.0,0.0,1.0
3299,pyramid,1.0,0.0,1.0
3300,microsdhcs,1.0,0.0,1.0
3301,lemon,0.0,3.0,3.0
3302,sdsdqxguais,1.0,0.0,1.0
3303,pinky,6.0,0.0,6.0
3304,recourse,1.0,0.0,1.0
3305,eternal,1.0,0.0,1.0
3306,skim,0.0,1.0,1.0
3307,born,1.0,0.0,1.0
3308,preformatting,1.0,0.0,1.0
3309,faith,0.0,4.0,4.0
3310,om,2.0,0.0,2.0
3311,hunting,1.0,0.0,1.0
3312,neededworks,1.0,0.0,1.0
3313,reformattedi,0.0,1.0,1.0
3314,step,4.0,1.0,5.0
3315,unrecoverable,0.0,2.0,2.0
3316,hogging,1.0,0.0,1.0
3317,truly,11.0,1.0,12.0
3318,photographers,1.0,0.0,1.0
3319,hrhodes,1.0,0.0,1.0
3320,lies,1.0,0.0,1.0
3321,hrs,6.0,1.0,7.0
3322,talbet,1.0,0.0,1.0
3323,amazonthey,2.0,0.0,2.0
3324,level,11.0,1.0,12.0
3325,gbwhen,1.0,0.0,1.0
3326,concertswhat,0.0,1.0,1.0
3327,gn,4.0,0.0,4.0
3328,mans,1.0,0.0,1.0
3329,meve,0.0,1.0,1.0
3330,delivering,0.0,1.0,1.0
3331,cloth,1.0,0.0,1.0
3332,fastthis,1.0,0.0,1.0
3333,dualcore,2.0,0.0,2.0
3334,card,1935.0,324.0,2259.0
3335,moreedit,1.0,0.0,1.0
3336,differencedigital,1.0,0.0,1.0
3337,match,8.0,1.0,9.0
3338,thoses,1.0,0.0,1.0
3339,playeran,1.0,0.0,1.0
3340,success,8.0,4.0,12.0
3341,namethis,1.0,0.0,1.0
3342,fliesthe,1.0,0.0,1.0
3343,extensive,4.0,1.0,5.0
3344,wii,3.0,1.0,4.0
3345,lightning,9.0,1.0,10.0
3346,callers,1.0,0.0,1.0
3347,winnertechnically,1.0,0.0,1.0
3348,cardsthis,2.0,0.0,2.0
3349,diskdirector,1.0,0.0,1.0
3350,lasting,1.0,0.0,1.0
3351,greatit,1.0,0.0,1.0
3352,crapping,1.0,1.0,2.0
3353,zeroes,0.0,1.0,1.0
3354,greathad,1.0,0.0,1.0
3355,syba,0.0,1.0,1.0
3356,perhaps,5.0,6.0,11.0
3357,prompt,0.0,2.0,2.0
3358,againi,0.0,1.0,1.0
3359,record,58.0,11.0,69.0
3360,device,218.0,46.0,264.0
3361,knife,2.0,1.0,3.0
3362,counterfeit,6.0,6.0,12.0
3363,tolerable,1.0,0.0,1.0
3364,advertisedwhat,1.0,0.0,1.0
3365,w,13.0,3.0,16.0
3366,lolalthough,0.0,1.0,1.0
3367,usbsd,1.0,0.0,1.0
3368,discontinued,1.0,0.0,1.0
3369,retailpackaged,1.0,0.0,1.0
3370,acknowledge,0.0,1.0,1.0
3371,brotha,1.0,0.0,1.0
3372,rateedit,0.0,1.0,1.0
3373,allready,1.0,0.0,1.0
3374,key,4.0,0.0,4.0
3375,ocd,1.0,0.0,1.0
3376,claimswould,1.0,0.0,1.0
3377,rx,1.0,0.0,1.0
3378,build,9.0,1.0,10.0
3379,ground,1.0,0.0,1.0
3380,lengthy,0.0,1.0,1.0
3381,speedworks,1.0,0.0,1.0
3382,sell,9.0,3.0,12.0
3383,ifdevzero,0.0,1.0,1.0
3384,numbersvery,1.0,0.0,1.0
3385,opening,4.0,0.0,4.0
3386,downside,4.0,1.0,5.0
3387,slowdown,1.0,0.0,1.0
3388,rip,5.0,1.0,6.0
3389,goodstuff,1.0,0.0,1.0
3390,storagechers,1.0,0.0,1.0
3391,mindalso,1.0,0.0,1.0
3392,sdsdqgaffp,1.0,1.0,2.0
3393,straight,18.0,1.0,19.0
3394,videosbesides,1.0,0.0,1.0
3395,halt,1.0,0.0,1.0
3396,equiv,1.0,0.0,1.0
3397,sequencetoo,0.0,1.0,1.0
3398,maxed,3.0,0.0,3.0
3399,panther,1.0,0.0,1.0
3400,pal,1.0,0.0,1.0
3401,packagingin,0.0,1.0,1.0
3402,tmobile,7.0,1.0,8.0
3403,sweat,2.0,0.0,2.0
3404,codes,1.0,1.0,2.0
3405,consume,1.0,0.0,1.0
3406,recommened,1.0,0.0,1.0
3407,hurt,5.0,1.0,6.0
3408,table,7.0,1.0,8.0
3409,asusprime,1.0,0.0,1.0
3410,share,9.0,2.0,11.0
3411,drivesadbut,1.0,0.0,1.0
3412,wherever,1.0,0.0,1.0
3413,em,4.0,0.0,4.0
3414,welllove,1.0,0.0,1.0
3415,deleting,5.0,2.0,7.0
3416,salvageable,0.0,1.0,1.0
3417,computingmy,1.0,0.0,1.0
3418,beforeso,1.0,0.0,1.0
3419,picturesvideo,1.0,0.0,1.0
3420,boyfriend,2.0,0.0,2.0
3421,thatgreat,1.0,0.0,1.0
3422,workloads,1.0,0.0,1.0
3423,noticeable,11.0,0.0,11.0
3424,granddaughters,1.0,0.0,1.0
3425,thrown,1.0,0.0,1.0
3426,upon,16.0,6.0,22.0
3427,hide,2.0,0.0,2.0
3428,yetit,1.0,0.0,1.0
3429,addressed,1.0,1.0,2.0
3430,lastonly,1.0,0.0,1.0
3431,counting,2.0,0.0,2.0
3432,gem,6.0,0.0,6.0
3433,adapterit,2.0,0.0,2.0
3434,causefix,0.0,1.0,1.0
3435,footprint,1.0,0.0,1.0
3436,greatdont,1.0,0.0,1.0
3437,gigthe,1.0,0.0,1.0
3438,dumped,1.0,0.0,1.0
3439,crispy,1.0,0.0,1.0
3440,ships,2.0,1.0,3.0
3441,alaska,1.0,0.0,1.0
3442,so,5.0,1.0,6.0
3443,cf,5.0,1.0,6.0
3444,fastestlarge,1.0,0.0,1.0
3445,school,6.0,0.0,6.0
3446,t,13.0,2.0,15.0
3447,ultracheap,1.0,0.0,1.0
3448,varies,0.0,1.0,1.0
3449,exchanged,3.0,3.0,6.0
3450,lighning,0.0,1.0,1.0
3451,reoccurs,1.0,0.0,1.0
3452,sacd,1.0,0.0,1.0
3453,superbly,4.0,0.0,4.0
3454,valuei,2.0,0.0,2.0
3455,typically,4.0,2.0,6.0
3456,tapeare,1.0,0.0,1.0
3457,gbthis,1.0,0.0,1.0
3458,parcelpool,1.0,0.0,1.0
3459,mobiletabletpcs,1.0,0.0,1.0
3460,welcomeso,1.0,0.0,1.0
3461,troublewill,1.0,0.0,1.0
3462,cam,59.0,2.0,61.0
3463,successfulhavent,1.0,0.0,1.0
3464,shop,2.0,1.0,3.0
3465,como,1.0,0.0,1.0
3466,starnegative,0.0,1.0,1.0
3467,oses,0.0,1.0,1.0
3468,ti,10.0,2.0,12.0
3469,with,1.0,0.0,1.0
3470,proof,8.0,2.0,10.0
3471,thisbut,1.0,0.0,1.0
3472,whole,30.0,7.0,37.0
3473,boot,15.0,1.0,16.0
3474,stotage,1.0,0.0,1.0
3475,possible,20.0,6.0,26.0
3476,reliably,10.0,1.0,11.0
3477,copypastedelete,1.0,0.0,1.0
3478,cardit,3.0,2.0,5.0
3479,sandiskgood,1.0,0.0,1.0
3480,lostthen,0.0,1.0,1.0
3481,heavily,1.0,0.0,1.0
3482,documented,1.0,0.0,1.0
3483,reviewupdateafter,0.0,1.0,1.0
3484,disappears,0.0,1.0,1.0
3485,procedures,1.0,1.0,2.0
3486,spacious,1.0,0.0,1.0
3487,rendering,1.0,0.0,1.0
3488,reside,0.0,1.0,1.0
3489,loads,19.0,0.0,19.0
3490,surfaces,2.0,1.0,3.0
3491,demon,1.0,0.0,1.0
3492,amazing,56.0,4.0,60.0
3493,consuming,1.0,0.0,1.0
3494,otherhand,1.0,0.0,1.0
3495,paces,1.0,0.0,1.0
3496,definite,2.0,0.0,2.0
3497,oddity,1.0,0.0,1.0
3498,outbeware,1.0,0.0,1.0
3499,ebook,3.0,0.0,3.0
3500,storagethe,2.0,0.0,2.0
3501,tsx,1.0,0.0,1.0
3502,drghd,1.0,0.0,1.0
3503,monthsgo,0.0,1.0,1.0
3504,cannon,3.0,0.0,3.0
3505,newly,5.0,1.0,6.0
3506,dealth,1.0,0.0,1.0
3507,perfectmaybe,1.0,0.0,1.0
3508,nicethe,2.0,0.0,2.0
3509,multi,1.0,0.0,1.0
3510,yap,2.0,0.0,2.0
3511,roomi,1.0,0.0,1.0
3512,black,106.0,10.0,116.0
3513,bada,1.0,0.0,1.0
3514,website,9.0,5.0,14.0
3515,crooks,1.0,0.0,1.0
3516,sees,4.0,2.0,6.0
3517,bconvience,1.0,0.0,1.0
3518,catastrophe,2.0,0.0,2.0
3519,yall,1.0,0.0,1.0
3520,cease,1.0,0.0,1.0
3521,tenido,1.0,0.0,1.0
3522,pulltab,1.0,0.0,1.0
3523,minicamcorder,1.0,0.0,1.0
3524,counts,2.0,0.0,2.0
3525,cardwas,1.0,0.0,1.0
3526,cardmore,0.0,1.0,1.0
3527,dhsi,0.0,1.0,1.0
3528,glad,38.0,7.0,45.0
3529,itbought,0.0,1.0,1.0
3530,clip,16.0,0.0,16.0
3531,miniaturization,1.0,0.0,1.0
3532,better,112.0,27.0,139.0
3533,spead,2.0,0.0,2.0
3534,moble,1.0,0.0,1.0
3535,variants,1.0,0.0,1.0
3536,itexcellent,1.0,0.0,1.0
3537,sruyatqmn,1.0,0.0,1.0
3538,handle,30.0,3.0,33.0
3539,refundbought,0.0,1.0,1.0
3540,useraccessible,1.0,0.0,1.0
3541,goprothis,1.0,0.0,1.0
3542,welljohn,1.0,0.0,1.0
3543,oct,3.0,0.0,3.0
3544,revealed,1.0,0.0,1.0
3545,appealing,1.0,0.0,1.0
3546,behaves,1.0,0.0,1.0
3547,vicinity,1.0,0.0,1.0
3548,opens,1.0,0.0,1.0
3549,usb,114.0,26.0,140.0
3550,attracted,1.0,0.0,1.0
3551,hings,0.0,1.0,1.0
3552,light,6.0,2.0,8.0
3553,waterproof,9.0,1.0,10.0
3554,printers,1.0,0.0,1.0
3555,mbp,1.0,1.0,2.0
3556,cand,0.0,1.0,1.0
3557,speedy,19.0,0.0,19.0
3558,plain,6.0,1.0,7.0
3559,comparison,4.0,1.0,5.0
3560,accessing,12.0,2.0,14.0
3561,deviceno,1.0,0.0,1.0
3562,productsit,1.0,0.0,1.0
3563,purse,1.0,0.0,1.0
3564,jeeping,1.0,0.0,1.0
3565,exfat,53.0,12.0,65.0
3566,proper,5.0,0.0,5.0
3567,thoughafter,1.0,0.0,1.0
3568,cardhowever,1.0,0.0,1.0
3569,bites,1.0,0.0,1.0
3570,diff,1.0,0.0,1.0
3571,forever,10.0,6.0,16.0
3572,adding,17.0,2.0,19.0
3573,without,202.0,36.0,238.0
3574,granddaughter,3.0,0.0,3.0
3575,extensively,3.0,0.0,3.0
3576,functioned,4.0,1.0,5.0
3577,precision,1.0,0.0,1.0
3578,dosave,1.0,0.0,1.0
3579,troublefree,1.0,0.0,1.0
3580,malfunctioned,1.0,0.0,1.0
3581,cpu,1.0,1.0,2.0
3582,standardizing,1.0,0.0,1.0
3583,stored,41.0,8.0,49.0
3584,connection,7.0,1.0,8.0
3585,officialunofficial,1.0,0.0,1.0
3586,rootexplorer,1.0,0.0,1.0
3587,pis,2.0,0.0,2.0
3588,yielded,1.0,0.0,1.0
3589,hook,2.0,1.0,3.0
3590,aspirecarry,1.0,0.0,1.0
3591,microdisk,1.0,0.0,1.0
3592,operates,3.0,0.0,3.0
3593,packing,8.0,0.0,8.0
3594,performer,3.0,0.0,3.0
3595,readwrite,60.0,2.0,62.0
3596,itformatting,1.0,0.0,1.0
3597,tweaking,1.0,0.0,1.0
3598,wipedword,1.0,0.0,1.0
3599,thth,1.0,0.0,1.0
3600,eyefi,1.0,0.0,1.0
3601,fall,4.0,3.0,7.0
3602,videostransfer,1.0,0.0,1.0
3603,line,28.0,6.0,34.0
3604,gaming,3.0,0.0,3.0
3605,wonder,3.0,2.0,5.0
3606,hoses,0.0,1.0,1.0
3607,prou,0.0,1.0,1.0
3608,purging,1.0,0.0,1.0
3609,purchases,6.0,0.0,6.0
3610,avoid,6.0,7.0,13.0
3611,laptopactually,1.0,0.0,1.0
3612,protocols,1.0,0.0,1.0
3613,horse,1.0,0.0,1.0
3614,bummer,3.0,1.0,4.0
3615,wastenow,0.0,1.0,1.0
3616,sensation,5.0,0.0,5.0
3617,reality,6.0,0.0,6.0
3618,prep,2.0,0.0,2.0
3619,admits,0.0,1.0,1.0
3620,confirmeddaniel,0.0,1.0,1.0
3621,flawlesslyanyone,1.0,0.0,1.0
3622,notes,3.0,0.0,3.0
3623,crapped,1.0,3.0,4.0
3624,cardcon,1.0,0.0,1.0
3625,suggesting,1.0,0.0,1.0
3626,lifespan,0.0,1.0,1.0
3627,datagreat,1.0,0.0,1.0
3628,wastei,0.0,1.0,1.0
3629,packi,0.0,1.0,1.0
3630,inches,1.0,0.0,1.0
3631,indeed,4.0,2.0,6.0
3632,perfection,2.0,0.0,2.0
3633,forget,14.0,2.0,16.0
3634,easeus,7.0,3.0,10.0
3635,scouting,1.0,0.0,1.0
3636,add,72.0,8.0,80.0
3637,memoryso,1.0,0.0,1.0
3638,valuedeal,1.0,0.0,1.0
3639,sandwich,1.0,1.0,2.0
3640,mov,1.0,0.0,1.0
3641,certainly,15.0,1.0,16.0
3642,interest,1.0,0.0,1.0
3643,pricethankssandisk,1.0,0.0,1.0
3644,opther,1.0,0.0,1.0
3645,dos,1.0,0.0,1.0
3646,outlay,1.0,0.0,1.0
3647,writereadback,0.0,1.0,1.0
3648,herecame,1.0,0.0,1.0
3649,blown,2.0,0.0,2.0
3650,guidelines,1.0,0.0,1.0
3651,musicmoviesapps,1.0,0.0,1.0
3652,reviewers,4.0,3.0,7.0
3653,devicesjust,1.0,0.0,1.0
3654,recoverx,1.0,0.0,1.0
3655,treats,2.0,0.0,2.0
3656,supplier,2.0,0.0,2.0
3657,feeling,4.0,1.0,5.0
3658,length,11.0,0.0,11.0
3659,phonei,8.0,1.0,9.0
3660,openingclosing,1.0,0.0,1.0
3661,pdaworks,1.0,0.0,1.0
3662,bum,0.0,1.0,1.0
3663,clarify,1.0,2.0,3.0
3664,shape,5.0,0.0,5.0
3665,unrealistic,1.0,0.0,1.0
3666,itsince,0.0,1.0,1.0
3667,priceconadapter,1.0,0.0,1.0
3668,wolf,1.0,0.0,1.0
3669,knitting,1.0,0.0,1.0
3670,slider,1.0,0.0,1.0
3671,san,45.0,4.0,49.0
3672,pricecant,1.0,0.0,1.0
3673,storageits,1.0,0.0,1.0
3674,timedaniel,0.0,1.0,1.0
3675,exfatfor,1.0,0.0,1.0
3676,performs,39.0,3.0,42.0
3677,even,194.0,91.0,285.0
3678,donot,1.0,0.0,1.0
3679,whenever,6.0,1.0,7.0
3680,enlighten,1.0,0.0,1.0
3681,logging,1.0,0.0,1.0
3682,breathing,5.0,0.0,5.0
3683,thrive,1.0,0.0,1.0
3684,become,10.0,6.0,16.0
3685,instructions,8.0,3.0,11.0
3686,stirree,1.0,0.0,1.0
3687,fullsized,2.0,0.0,2.0
3688,type,28.0,6.0,34.0
3689,diskpart,1.0,0.0,1.0
3690,hologram,0.0,1.0,1.0
3691,standardsize,0.0,1.0,1.0
3692,xrayproof,2.0,1.0,3.0
3693,v,11.0,0.0,11.0
3694,adapt,2.0,0.0,2.0
3695,pushed,2.0,0.0,2.0
3696,mygopro,1.0,0.0,1.0
3697,wallet,0.0,2.0,2.0
3698,translator,1.0,0.0,1.0
3699,goodly,1.0,0.0,1.0
3700,listen,13.0,0.0,13.0
3701,decreased,1.0,0.0,1.0
3702,camdash,1.0,0.0,1.0
3703,task,2.0,0.0,2.0
3704,recover,5.0,7.0,12.0
3705,eat,4.0,1.0,5.0
3706,introduced,2.0,0.0,2.0
3707,extreme,29.0,7.0,36.0
3708,sdformatter,0.0,1.0,1.0
3709,demand,5.0,0.0,5.0
3710,reccomended,1.0,0.0,1.0
3711,postage,4.0,0.0,4.0
3712,linux,14.0,5.0,19.0
3713,games,39.0,0.0,39.0
3714,viewedit,1.0,0.0,1.0
3715,d,27.0,3.0,30.0
3716,law,1.0,0.0,1.0
3717,longtime,1.0,0.0,1.0
3718,seldom,0.0,1.0,1.0
3719,tightly,1.0,0.0,1.0
3720,library,28.0,0.0,28.0
3721,hit,10.0,7.0,17.0
3722,mustgb,1.0,0.0,1.0
3723,satisfy,1.0,0.0,1.0
3724,fly,3.0,0.0,3.0
3725,hx,0.0,1.0,1.0
3726,smartdevice,1.0,0.0,1.0
3727,mother,1.0,0.0,1.0
3728,talet,1.0,0.0,1.0
3729,gray,5.0,2.0,7.0
3730,helps,23.0,2.0,25.0
3731,interesting,2.0,1.0,3.0
3732,readthis,1.0,0.0,1.0
3733,anotherbigger,1.0,0.0,1.0
3734,paths,1.0,0.0,1.0
3735,leftworks,1.0,0.0,1.0
3736,list,8.0,4.0,12.0
3737,timeotherwise,1.0,0.0,1.0
3738,leftthe,1.0,0.0,1.0
3739,nontechno,0.0,1.0,1.0
3740,androd,0.0,1.0,1.0
3741,career,1.0,0.0,1.0
3742,endorsed,1.0,0.0,1.0
3743,ittheir,1.0,0.0,1.0
3744,eco,0.0,1.0,1.0
3745,requiredif,1.0,0.0,1.0
3746,backside,1.0,0.0,1.0
3747,deleted,6.0,2.0,8.0
3748,compatability,1.0,1.0,2.0
3749,legend,1.0,0.0,1.0
3750,workthey,1.0,0.0,1.0
3751,tooheres,1.0,0.0,1.0
3752,psps,2.0,0.0,2.0
3753,laptoptablet,2.0,0.0,2.0
3754,sense,8.0,3.0,11.0
3755,preparation,2.0,0.0,2.0
3756,dissected,1.0,0.0,1.0
3757,coby,1.0,0.0,1.0
3758,field,6.0,0.0,6.0
3759,rerated,1.0,0.0,1.0
3760,atto,2.0,1.0,3.0
3761,race,3.0,0.0,3.0
3762,ser,1.0,0.0,1.0
3763,qualityyes,1.0,0.0,1.0
3764,wrongvery,1.0,0.0,1.0
3765,videosi,1.0,1.0,2.0
3766,star,36.0,22.0,58.0
3767,bouthg,1.0,0.0,1.0
3768,shiftn,1.0,0.0,1.0
3769,sdsdqugaffpa,1.0,3.0,4.0
3770,issuesexactly,1.0,0.0,1.0
3771,cancun,1.0,0.0,1.0
3772,display,3.0,1.0,4.0
3773,saw,15.0,2.0,17.0
3774,conclusion,0.0,1.0,1.0
3775,bin,3.0,0.0,3.0
3776,lost,52.0,57.0,109.0
3777,shotmy,1.0,0.0,1.0
3778,vivid,1.0,0.0,1.0
3779,totake,1.0,0.0,1.0
3780,sequential,3.0,1.0,4.0
3781,pricebeware,1.0,0.0,1.0
3782,mysamsung,2.0,0.0,2.0
3783,ultra,155.0,34.0,189.0
3784,comparing,4.0,0.0,4.0
3785,performing,8.0,3.0,11.0
3786,sipsip,1.0,0.0,1.0
3787,blueand,1.0,0.0,1.0
3788,hole,1.0,0.0,1.0
3789,incl,1.0,0.0,1.0
3790,exactlyso,0.0,1.0,1.0
